,record_date,country,currency,country_currency_desc,exchange_rate,effective_date,src_line_nbr,record_fiscal_year,record_fiscal_quarter,record_calendar_year,record_calendar_quarter,record_calendar_month,record_calendar_day,curr_source
204,2017-06-30,BELGIUM,EURO,BELGIUM-EURO,0.877,null,17,2017,3,2017,2,06,30,Fiscal_Data
205,2017-06-30,BELIZE,DOLLAR,BELIZE-DOLLAR,2.0,null,18,2017,3,2017,2,06,30,Fiscal_Data
206,2017-06-30,BENIN,CFA FRANC,BENIN-CFA FRANC,579.99,null,19,2017,3,2017,2,06,30,Fiscal_Data
207,2017-06-30,BERMUDA,DOLLAR,BERMUDA-DOLLAR,1.0,null,20,2017,3,2017,2,06,30,Fiscal_Data
208,2017-06-30,BOLIVIA,BOLIVIANO,BOLIVIA-BOLIVIANO,6.9,null,21,2017,3,2017,2,06,30,Fiscal_Data
209,2017-06-30,BOSNIA,HERCEGOVINA-MARKA,BOSNIA-HERCEGOVINA-MARKA,1.715,null,22,2017,3,2017,2,06,30,Fiscal_Data
210,2017-06-30,BOTSWANA,PULA,BOTSWANA-PULA,10.225,null,23,2017,3,2017,2,06,30,Fiscal_Data
211,2017-06-30,BRAZIL,REAL,BRAZIL-REAL,3.303,null,24,2017,3,2017,2,06,30,Fiscal_Data
212,2017-06-30,BRUNEI,DOLLAR,BRUNEI-DOLLAR,1.376,null,25,2017,3,2017,2,06,30,Fiscal_Data
213,2017-06-30,BULGARIA,LEV,BULGARIA-LEV,1.715,null,26,2017,3,2017,2,06,30,Fiscal_Data
214,2017-06-30,BURKINA FASO,CFA FRANC,BURKINA FASO-CFA FRANC,579.99,null,27,2017,3,2017,2,06,30,Fiscal_Data
215,2017-06-30,BURMA,MYANMAR-KYAT,BURMA-MYANMAR-KYAT,1362.0,null,28,2017,3,2017,2,06,30,Fiscal_Data
216,2017-06-30,BURUNDI,FRANC,BURUNDI-FRANC,1685.0,null,29,2017,3,2017,2,06,30,Fiscal_Data
217,2017-06-30,CAMBODIA (KHMER),RIEL,CAMBODIA (KHMER)-RIEL,4103.0,null,30,2017,3,2017,2,06,30,Fiscal_Data
218,2017-06-30,CAMEROON,CFA FRANC,CAMEROON-CFA FRANC,579.99,null,31,2017,3,2017,2,06,30,Fiscal_Data
219,2017-06-30,CANADA,DOLLAR,CANADA-DOLLAR,1.297,null,32,2017,3,2017,2,06,30,Fiscal_Data
220,2017-06-30,CAPE VERDE,ESCUDO,CAPE VERDE-ESCUDO,96.971,null,33,2017,3,2017,2,06,30,Fiscal_Data
221,2017-06-30,CAYMAN ISLANDS,DOLLAR,CAYMAN ISLANDS-DOLLAR,0.82,null,34,2017,3,2017,2,06,30,Fiscal_Data
222,2017-06-30,CENTRAL AFRICAN REPUBLIC,CFA FRANC,CENTRAL AFRICAN REPUBLIC-CFA FRANC,579.99,null,35,2017,3,2017,2,06,30,Fiscal_Data
223,2017-06-30,CHAD,CFA FRANC,CHAD-CFA FRANC,579.99,null,36,2017,3,2017,2,06,30,Fiscal_Data
224,2017-06-30,CHILE,PESO,CHILE-PESO,665.1,null,37,2017,3,2017,2,06,30,Fiscal_Data
225,2017-06-30,AZERBAIJAN,NEW MANAT,AZERBAIJAN-NEW MANAT,1.71,null,10,2017,3,2017,2,06,30,Fiscal_Data
226,2017-06-30,CHINA,RENMINBI,CHINA-RENMINBI,6.78,null,38,2017,3,2017,2,06,30,Fiscal_Data
227,2017-06-30,COLOMBIA,PESO,COLOMBIA-PESO,3047.3,null,39,2017,3,2017,2,06,30,Fiscal_Data
228,2017-06-30,COMOROS,FRANC,COMOROS-FRANC,450.26,null,40,2017,3,2017,2,06,30,Fiscal_Data
229,2017-06-30,"CONGO, DEM. REP",CONGOLESE FRANC,"CONGO, DEM. REP-CONGOLESE FRANC",1500.0,null,41,2017,3,2017,2,06,30,Fiscal_Data
230,2017-06-30,CONGO,CFA FRANC,CONGO-CFA FRANC,579.99,null,42,2017,3,2017,2,06,30,Fiscal_Data
231,2017-06-30,COSTA RICA,COLON,COSTA RICA-COLON,561.59,null,43,2017,3,2017,2,06,30,Fiscal_Data
232,2017-06-30,COTE D'IVOIRE,CFA FRANC,COTE D'IVOIRE-CFA FRANC,579.99,null,44,2017,3,2017,2,06,30,Fiscal_Data
233,2017-06-30,CROATIA,KUNA,CROATIA-KUNA,6.31,null,45,2017,3,2017,2,06,30,Fiscal_Data
234,2017-06-30,CUBA,PESO,CUBA-PESO,1.0,null,46,2017,3,2017,2,06,30,Fiscal_Data
235,2017-06-30,CYPRUS,EURO,CYPRUS-EURO,0.877,null,47,2017,3,2017,2,06,30,Fiscal_Data
236,2017-06-30,CZECH,KORUNA,CZECH-KORUNA,22.374,null,48,2017,3,2017,2,06,30,Fiscal_Data
237,2017-06-30,DENMARK,KRONE,DENMARK-KRONE,6.521,null,49,2017,3,2017,2,06,30,Fiscal_Data
238,2017-06-30,DJIBOUTI,FRANC,DJIBOUTI-FRANC,177.0,null,50,2017,3,2017,2,06,30,Fiscal_Data
239,2017-06-30,DOMINICAN REPUBLIC,PESO,DOMINICAN REPUBLIC-PESO,47.38,null,51,2017,3,2017,2,06,30,Fiscal_Data
240,2017-06-30,ECUADOR,DOLARES,ECUADOR-DOLARES,1.0,null,52,2017,3,2017,2,06,30,Fiscal_Data
241,2017-06-30,EGYPT,POUND,EGYPT-POUND,18.07,null,53,2017,3,2017,2,06,30,Fiscal_Data
242,2017-06-30,EL SALVADOR,DOLARES,EL SALVADOR-DOLARES,1.0,null,54,2017,3,2017,2,06,30,Fiscal_Data
243,2017-06-30,EQUATORIAL GUINEA,CFA FRANC,EQUATORIAL GUINEA-CFA FRANC,579.99,null,55,2017,3,2017,2,06,30,Fiscal_Data
244,2017-06-30,ERITREA,NAKFA,ERITREA-NAKFA,15.0,null,56,2017,3,2017,2,06,30,Fiscal_Data
245,2017-06-30,ESTONIA,EURO,ESTONIA-EURO,0.877,null,57,2017,3,2017,2,06,30,Fiscal_Data
246,2017-06-30,ETHIOPIA,BIRR,ETHIOPIA-BIRR,23.1,null,58,2017,3,2017,2,06,30,Fiscal_Data
247,2017-06-30,EURO ZONE,EURO,EURO ZONE-EURO,0.877,null,59,2017,3,2017,2,06,30,Fiscal_Data
248,2017-06-30,FIJI,DOLLAR,FIJI-DOLLAR,2.021,null,60,2017,3,2017,2,06,30,Fiscal_Data
249,2017-06-30,FINLAND,EURO,FINLAND-EURO,0.877,null,61,2017,3,2017,2,06,30,Fiscal_Data
250,2017-06-30,FRANCE,EURO,FRANCE-EURO,0.877,null,62,2017,3,2017,2,06,30,Fiscal_Data
251,2017-06-30,GABON,CFA FRANC,GABON-CFA FRANC,579.99,null,63,2017,3,2017,2,06,30,Fiscal_Data
252,2017-06-30,GAMBIA,DALASI,GAMBIA-DALASI,47.0,null,64,2017,3,2017,2,06,30,Fiscal_Data
253,2017-06-30,GEORGIA,LARI,GEORGIA-LARI,2.41,null,65,2017,3,2017,2,06,30,Fiscal_Data
254,2017-06-30,GERMANY FRG,EURO,GERMANY FRG-EURO,0.877,null,66,2017,3,2017,2,06,30,Fiscal_Data
255,2017-06-30,GHANA,CEDI,GHANA-CEDI,4.375,null,67,2017,3,2017,2,06,30,Fiscal_Data
256,2017-06-30,GREECE,EURO,GREECE-EURO,0.877,null,68,2017,3,2017,2,06,30,Fiscal_Data
257,2017-06-30,GRENADA,EAST CARIBBEAN DOLLAR,GRENADA-EAST CARIBBEAN DOLLAR,2.7,null,69,2017,3,2017,2,06,30,Fiscal_Data
258,2017-06-30,GUATEMALA,QUETZAL,GUATEMALA-QUETZAL,7.335,null,70,2017,3,2017,2,06,30,Fiscal_Data
259,2017-06-30,GUINEA BISSAU,CFA FRANC,GUINEA BISSAU-CFA FRANC,579.99,null,71,2017,3,2017,2,06,30,Fiscal_Data
260,2017-06-30,GUINEA,FRANC,GUINEA-FRANC,8969.0,null,72,2017,3,2017,2,06,30,Fiscal_Data
261,2017-06-30,GUYANA,DOLLAR,GUYANA-DOLLAR,215.0,null,73,2017,3,2017,2,06,30,Fiscal_Data
262,2017-06-30,HAITI,GOURDE,HAITI-GOURDE,61.315,null,74,2017,3,2017,2,06,30,Fiscal_Data
263,2017-06-30,HONDURAS,LEMPIRA,HONDURAS-LEMPIRA,23.5,null,75,2017,3,2017,2,06,30,Fiscal_Data
264,2017-06-30,HONG KONG,DOLLAR,HONG KONG-DOLLAR,7.804,null,76,2017,3,2017,2,06,30,Fiscal_Data
265,2017-06-30,HUNGARY,FORINT,HUNGARY-FORINT,271.12,null,77,2017,3,2017,2,06,30,Fiscal_Data
266,2017-06-30,ICELAND,KRONA,ICELAND-KRONA,102.36,null,78,2017,3,2017,2,06,30,Fiscal_Data
267,2017-06-30,INDIA,RUPEE,INDIA-RUPEE,64.5,null,79,2017,3,2017,2,06,30,Fiscal_Data
268,2017-06-30,INDONESIA,RUPIAH,INDONESIA-RUPIAH,13255.0,null,80,2017,3,2017,2,06,30,Fiscal_Data
269,2017-06-30,IRAN,RIAL,IRAN-RIAL,32489.0,null,81,2017,3,2017,2,06,30,Fiscal_Data
270,2017-06-30,IRAQ,DINAR,IRAQ-DINAR,1166.0,null,82,2017,3,2017,2,06,30,Fiscal_Data
271,2017-06-30,IRELAND,EURO,IRELAND-EURO,0.877,null,83,2017,3,2017,2,06,30,Fiscal_Data
272,2017-06-30,ISRAEL,SHEKEL,ISRAEL-SHEKEL,3.493,null,84,2017,3,2017,2,06,30,Fiscal_Data
273,2017-06-30,ITALY,EURO,ITALY-EURO,0.877,null,85,2017,3,2017,2,06,30,Fiscal_Data
274,2017-06-30,JAMAICA,DOLLAR,JAMAICA-DOLLAR,128.0,null,86,2017,3,2017,2,06,30,Fiscal_Data
275,2017-06-30,JAPAN,YEN,JAPAN-YEN,111.98,null,87,2017,3,2017,2,06,30,Fiscal_Data
276,2017-06-30,JERUSALEM,SHEKEL,JERUSALEM-SHEKEL,3.493,null,88,2017,3,2017,2,06,30,Fiscal_Data
277,2017-06-30,JORDAN,DINAR,JORDAN-DINAR,0.708,null,89,2017,3,2017,2,06,30,Fiscal_Data
278,2017-06-30,KAZAKHSTAN,TENGE,KAZAKHSTAN-TENGE,321.5,null,90,2017,3,2017,2,06,30,Fiscal_Data
279,2017-06-30,KENYA,SHILLING,KENYA-SHILLING,103.55,null,91,2017,3,2017,2,06,30,Fiscal_Data
280,2017-06-30,KOREA,WON,KOREA-WON,1141.97,null,92,2017,3,2017,2,06,30,Fiscal_Data
281,2017-06-30,KUWAIT,DINAR,KUWAIT-DINAR,0.303,null,93,2017,3,2017,2,06,30,Fiscal_Data
282,2017-06-30,LAOS,KIP,LAOS-KIP,8227.0,null,95,2017,3,2017,2,06,30,Fiscal_Data
283,2017-06-30,LATVIA,EURO,LATVIA-EURO,0.877,null,96,2017,3,2017,2,06,30,Fiscal_Data
284,2017-06-30,LEBANON,POUND,LEBANON-POUND,1500.0,null,97,2017,3,2017,2,06,30,Fiscal_Data
285,2017-06-30,LESOTHO,SOUTH AFRICAN RAND,LESOTHO-SOUTH AFRICAN RAND,13.05,null,98,2017,3,2017,2,06,30,Fiscal_Data
286,2017-06-30,LIBERIA,U.S. DOLLAR,LIBERIA-U.S. DOLLAR,90.0,null,99,2017,3,2017,2,06,30,Fiscal_Data
287,2017-06-30,LITHUANIA,EURO,LITHUANIA-EURO,0.877,null,101,2017,3,2017,2,06,30,Fiscal_Data
288,2017-06-30,LUXEMBOURG,EURO,LUXEMBOURG-EURO,0.877,null,102,2017,3,2017,2,06,30,Fiscal_Data
289,2017-06-30,MACAO,MOP,MACAO-MOP,8.0,null,103,2017,3,2017,2,06,30,Fiscal_Data
290,2017-06-30,MACEDONIA FYROM,DENAR,MACEDONIA FYROM-DENAR,54.55,null,104,2017,3,2017,2,06,30,Fiscal_Data
291,2017-06-30,MADAGASCAR,ARIA,MADAGASCAR-ARIA,3010.75,null,105,2017,3,2017,2,06,30,Fiscal_Data
292,2017-06-30,MALAWI,KWACHA,MALAWI-KWACHA,747.0,null,106,2017,3,2017,2,06,30,Fiscal_Data
293,2017-06-30,MALAYSIA,RINGGIT,MALAYSIA-RINGGIT,4.291,null,107,2017,3,2017,2,06,30,Fiscal_Data
294,2017-06-30,MALI,CFA FRANC,MALI-CFA FRANC,579.99,null,108,2017,3,2017,2,06,30,Fiscal_Data
295,2017-06-30,MALTA,EURO,MALTA-EURO,0.877,null,109,2017,3,2017,2,06,30,Fiscal_Data
296,2017-06-30,MARSHALLS ISLANDS,DOLLAR,MARSHALLS ISLANDS-DOLLAR,1.0,null,110,2017,3,2017,2,06,30,Fiscal_Data
297,2017-06-30,MARTINIQUE,EURO,MARTINIQUE-EURO,0.877,null,111,2017,3,2017,2,06,30,Fiscal_Data
298,2017-06-30,MAURITANIA,OUGUIYA,MAURITANIA-OUGUIYA,355.0,null,112,2017,3,2017,2,06,30,Fiscal_Data
299,2017-06-30,MAURITIUS,RUPEE,MAURITIUS-RUPEE,34.35,null,113,2017,3,2017,2,06,30,Fiscal_Data
300,2017-06-30,MEXICO,NEW PESO,MEXICO-NEW PESO,18.025,null,114,2017,3,2017,2,06,30,Fiscal_Data
301,2017-06-30,MICRONESIA,DOLLAR,MICRONESIA-DOLLAR,1.0,null,115,2017,3,2017,2,06,30,Fiscal_Data
302,2017-06-30,MOLDOVA,LEU,MOLDOVA-LEU,18.0,null,116,2017,3,2017,2,06,30,Fiscal_Data
303,2017-06-30,MONGOLIA,TUGRIK,MONGOLIA-TUGRIK,2349.21,null,117,2017,3,2017,2,06,30,Fiscal_Data
304,2017-06-30,KYRGYZSTAN,SOM,KYRGYZSTAN-SOM,69.1,null,94,2017,3,2017,2,06,30,Fiscal_Data
305,2017-06-30,LIBYA,DINAR,LIBYA-DINAR,1.398,null,100,2017,3,2017,2,06,30,Fiscal_Data
306,2017-06-30,MONTENEGRO,EURO,MONTENEGRO-EURO,0.877,null,118,2017,3,2017,2,06,30,Fiscal_Data
307,2017-06-30,MOROCCO,DIRHAM,MOROCCO-DIRHAM,9.644,null,119,2017,3,2017,2,06,30,Fiscal_Data
308,2017-06-30,MOZAMBIQUE,METICAL,MOZAMBIQUE-METICAL,60.37,null,120,2017,3,2017,2,06,30,Fiscal_Data
309,2017-06-30,NAMIBIA,DOLLAR,NAMIBIA-DOLLAR,13.05,null,121,2017,3,2017,2,06,30,Fiscal_Data
310,2017-06-30,NEPAL,RUPEE,NEPAL-RUPEE,102.75,null,122,2017,3,2017,2,06,30,Fiscal_Data
311,2017-06-30,NETHERLANDS ANTILLES,GUILDER,NETHERLANDS ANTILLES-GUILDER,1.78,null,123,2017,3,2017,2,06,30,Fiscal_Data
312,2017-06-30,NETHERLANDS,EURO,NETHERLANDS-EURO,0.877,null,124,2017,3,2017,2,06,30,Fiscal_Data
313,2017-06-30,NEW ZEALAND,DOLLAR,NEW ZEALAND-DOLLAR,1.363,null,125,2017,3,2017,2,06,30,Fiscal_Data
314,2017-06-30,NICARAGUA,CORDOBA,NICARAGUA-CORDOBA,29.95,null,126,2017,3,2017,2,06,30,Fiscal_Data
315,2017-06-30,NIGER,CFA FRANC,NIGER-CFA FRANC,579.99,null,127,2017,3,2017,2,06,30,Fiscal_Data
316,2017-06-30,NIGERIA,NAIRA,NIGERIA-NAIRA,366.0,null,128,2017,3,2017,2,06,30,Fiscal_Data
317,2017-06-30,NORWAY,KRONE,NORWAY-KRONE,8.385,null,129,2017,3,2017,2,06,30,Fiscal_Data
318,2017-06-30,OMAN,RIAL,OMAN-RIAL,0.385,null,130,2017,3,2017,2,06,30,Fiscal_Data
319,2017-06-30,PAKISTAN,RUPEE,PAKISTAN-RUPEE,104.81,null,131,2017,3,2017,2,06,30,Fiscal_Data
320,2017-06-30,PALAU,DOLLAR,PALAU-DOLLAR,1.0,null,132,2017,3,2017,2,06,30,Fiscal_Data
321,2017-06-30,PANAMA,BALBOA,PANAMA-BALBOA,1.0,null,133,2017,3,2017,2,06,30,Fiscal_Data
322,2017-06-30,PAPUA NEW GUINEA,KINA,PAPUA NEW GUINEA-KINA,3.091,null,134,2017,3,2017,2,06,30,Fiscal_Data
323,2017-06-30,PARAGUAY,GUARANI,PARAGUAY-GUARANI,5564.0,null,135,2017,3,2017,2,06,30,Fiscal_Data
324,2017-06-30,PERU,NUEVO SOL,PERU-NUEVO SOL,3.24,null,136,2017,3,2017,2,06,30,Fiscal_Data
325,2017-06-30,PHILIPPINES,PESO,PHILIPPINES-PESO,50.479,null,137,2017,3,2017,2,06,30,Fiscal_Data
326,2017-06-30,POLAND,ZLOTY,POLAND-ZLOTY,3.702,null,138,2017,3,2017,2,06,30,Fiscal_Data
327,2017-06-30,PORTUGAL,EURO,PORTUGAL-EURO,0.877,null,139,2017,3,2017,2,06,30,Fiscal_Data
328,2017-06-30,QATAR,RIYAL,QATAR-RIYAL,3.72,null,140,2017,3,2017,2,06,30,Fiscal_Data
329,2017-06-30,ROMANIA,LEU,ROMANIA-LEU,3.991,null,141,2017,3,2017,2,06,30,Fiscal_Data
330,2017-06-30,RUSSIA,RUBLE,RUSSIA-RUBLE,59.143,null,142,2017,3,2017,2,06,30,Fiscal_Data
331,2017-06-30,RWANDA,FRANC,RWANDA-FRANC,830.0,null,143,2017,3,2017,2,06,30,Fiscal_Data
332,2017-06-30,SAO TOME & PRINCIPE,DOBRAS,SAO TOME & PRINCIPE-DOBRAS,21539.26,null,144,2017,3,2017,2,06,30,Fiscal_Data
333,2017-06-30,SAUDI ARABIA,RIYAL,SAUDI ARABIA-RIYAL,3.75,null,145,2017,3,2017,2,06,30,Fiscal_Data
334,2017-06-30,SENEGAL,CFA FRANC,SENEGAL-CFA FRANC,579.99,null,146,2017,3,2017,2,06,30,Fiscal_Data
335,2017-06-30,SERBIA,DINAR,SERBIA-DINAR,106.22,null,147,2017,3,2017,2,06,30,Fiscal_Data
336,2017-06-30,SEYCHELLES,RUPEE,SEYCHELLES-RUPEE,13.16,null,148,2017,3,2017,2,06,30,Fiscal_Data
337,2017-06-30,SIERRA LEONE,LEONE,SIERRA LEONE-LEONE,7500.0,null,149,2017,3,2017,2,06,30,Fiscal_Data
338,2017-06-30,SINGAPORE,DOLLAR,SINGAPORE-DOLLAR,1.376,null,150,2017,3,2017,2,06,30,Fiscal_Data
339,2017-06-30,SLOVAK REPUBLIC,EURO,SLOVAK REPUBLIC-EURO,0.877,null,151,2017,3,2017,2,06,30,Fiscal_Data
340,2017-06-30,SLOVENIA,EURO,SLOVENIA-EURO,0.877,null,152,2017,3,2017,2,06,30,Fiscal_Data
341,2017-06-30,SOLOMON ISLANDS,DOLLAR,SOLOMON ISLANDS-DOLLAR,7.547,null,153,2017,3,2017,2,06,30,Fiscal_Data
342,2017-06-30,SOUTH AFRICA,RAND,SOUTH AFRICA-RAND,13.05,null,154,2017,3,2017,2,06,30,Fiscal_Data
343,2017-06-30,SOUTH SUDANESE,POUND,SOUTH SUDANESE-POUND,130.0,null,155,2017,3,2017,2,06,30,Fiscal_Data
344,2017-06-30,SPAIN,EURO,SPAIN-EURO,0.877,null,156,2017,3,2017,2,06,30,Fiscal_Data
345,2017-06-30,SRI LANKA,RUPEE,SRI LANKA-RUPEE,153.45,null,157,2017,3,2017,2,06,30,Fiscal_Data
346,2017-06-30,ST LUCIA,EC DOLLAR,ST LUCIA-EC DOLLAR,2.7,null,158,2017,3,2017,2,06,30,Fiscal_Data
347,2017-06-30,SUDAN,SUDANESE POUND,SUDAN-SUDANESE POUND,7.3,null,159,2017,3,2017,2,06,30,Fiscal_Data
348,2017-06-30,SURINAME,GUILDER,SURINAME-GUILDER,7.56,null,160,2017,3,2017,2,06,30,Fiscal_Data
349,2017-06-30,SWAZILAND,LILANGENI,SWAZILAND-LILANGENI,13.05,null,161,2017,3,2017,2,06,30,Fiscal_Data
350,2017-06-30,SWEDEN,KRONA,SWEDEN-KRONA,8.455,null,162,2017,3,2017,2,06,30,Fiscal_Data
351,2017-06-30,SWITZERLAND,FRANC,SWITZERLAND-FRANC,0.958,null,163,2017,3,2017,2,06,30,Fiscal_Data
352,2017-06-30,SYRIA,POUND,SYRIA-POUND,515.0,null,164,2017,3,2017,2,06,30,Fiscal_Data
353,2017-06-30,TAIWAN,DOLLAR,TAIWAN-DOLLAR,30.383,null,165,2017,3,2017,2,06,30,Fiscal_Data
354,2017-06-30,TAJIKISTAN,SOMONI,TAJIKISTAN-SOMONI,8.75,null,166,2017,3,2017,2,06,30,Fiscal_Data
355,2017-06-30,THAILAND,BAHT,THAILAND-BAHT,33.94,null,168,2017,3,2017,2,06,30,Fiscal_Data
356,2017-06-30,TIMOR,LESTE DILI,TIMOR-LESTE DILI,1.0,null,169,2017,3,2017,2,06,30,Fiscal_Data
357,2017-06-30,TOGO,CFA FRANC,TOGO-CFA FRANC,579.99,null,170,2017,3,2017,2,06,30,Fiscal_Data
358,2017-06-30,TONGA,PA'ANGA,TONGA-PA'ANGA,2.097,null,171,2017,3,2017,2,06,30,Fiscal_Data
359,2017-06-30,TRINIDAD & TOBAGO,DOLLAR,TRINIDAD & TOBAGO-DOLLAR,6.71,null,172,2017,3,2017,2,06,30,Fiscal_Data
360,2017-06-30,TUNISIA,DINAR,TUNISIA-DINAR,2.432,null,173,2017,3,2017,2,06,30,Fiscal_Data
361,2017-06-30,TURKEY,LIRA,TURKEY-LIRA,3.513,null,174,2017,3,2017,2,06,30,Fiscal_Data
362,2017-06-30,TURKMENISTAN,MANAT,TURKMENISTAN-MANAT,3.491,null,175,2017,3,2017,2,06,30,Fiscal_Data
363,2017-06-30,UGANDA,SHILLING,UGANDA-SHILLING,3595.0,null,176,2017,3,2017,2,06,30,Fiscal_Data
364,2017-06-30,UKRAINE,HRYVNIA,UKRAINE-HRYVNIA,26.07,null,177,2017,3,2017,2,06,30,Fiscal_Data
365,2017-06-30,UNITED KINGDOM,POUND STERLING,UNITED KINGDOM-POUND STERLING,0.771,null,179,2017,3,2017,2,06,30,Fiscal_Data
366,2017-06-30,URUGUAY,PESO,URUGUAY-PESO,28.34,null,180,2017,3,2017,2,06,30,Fiscal_Data
367,2017-06-30,UZBEKISTAN,SOM,UZBEKISTAN-SOM,3997.0,null,181,2017,3,2017,2,06,30,Fiscal_Data
368,2017-06-30,VANUATU,VATU,VANUATU-VATU,105.11,null,182,2017,3,2017,2,06,30,Fiscal_Data
369,2017-06-30,VENEZUELA,BOLIVAR,VENEZUELA-BOLIVAR,2640.0,null,183,2017,3,2017,2,06,30,Fiscal_Data
370,2017-06-30,VIETNAM,DONG,VIETNAM-DONG,22730.0,null,184,2017,3,2017,2,06,30,Fiscal_Data
371,2017-06-30,WESTERN SAMOA,TALA,WESTERN SAMOA-TALA,2.433,null,185,2017,3,2017,2,06,30,Fiscal_Data
372,2017-06-30,YEMEN,RIAL,YEMEN-RIAL,250.5,null,186,2017,3,2017,2,06,30,Fiscal_Data
373,2017-06-30,ZAMBIA,KWACHA,ZAMBIA-KWACHA,5455.0,null,187,2017,3,2017,2,06,30,Fiscal_Data
374,2017-06-30,ZAMBIA,NEW KWACHA,ZAMBIA-NEW KWACHA,9.1,null,188,2017,3,2017,2,06,30,Fiscal_Data
375,2017-06-30,ZIMBABWE,DOLLAR,ZIMBABWE-DOLLAR,1.0,null,189,2017,3,2017,2,06,30,Fiscal_Data
376,2017-06-30,TANZANIA,SHILLING,TANZANIA-SHILLING,2233.0,null,167,2017,3,2017,2,06,30,Fiscal_Data
377,2017-06-30,UNITED ARAB EMIRATES,DIRHAM,UNITED ARAB EMIRATES-DIRHAM,3.673,null,178,2017,3,2017,2,06,30,Fiscal_Data
378,2017-09-30,AFGHANISTAN,AFGHANI,AFGHANISTAN-AFGHANI,65.15,null,1,2017,4,2017,3,09,30,Fiscal_Data
379,2017-09-30,ALBANIA,LEK,ALBANIA-LEK,113.15,null,2,2017,4,2017,3,09,30,Fiscal_Data
380,2017-09-30,ALGERIA,DINAR,ALGERIA-DINAR,113.007,null,3,2017,4,2017,3,09,30,Fiscal_Data
381,2017-09-30,ANGOLA,KWANZA,ANGOLA-KWANZA,170.0,null,4,2017,4,2017,3,09,30,Fiscal_Data
382,2017-09-30,ANTIGUA,BARBUDA-E. CARIBBEAN DOLLAR,ANTIGUA-BARBUDA-E. CARIBBEAN DOLLAR,2.7,null,5,2017,4,2017,3,09,30,Fiscal_Data
383,2017-09-30,ARGENTINA,PESO,ARGENTINA-PESO,17.525,null,6,2017,4,2017,3,09,30,Fiscal_Data
384,2017-09-30,ARMENIA,DRAM,ARMENIA-DRAM,480.0,null,7,2017,4,2017,3,09,30,Fiscal_Data
385,2017-09-30,AUSTRALIA,DOLLAR,AUSTRALIA-DOLLAR,1.276,null,8,2017,4,2017,3,09,30,Fiscal_Data
386,2017-09-30,BAHAMAS,DOLLAR,BAHAMAS-DOLLAR,1.0,null,11,2017,4,2017,3,09,30,Fiscal_Data
387,2017-09-30,BAHRAIN,DINAR,BAHRAIN-DINAR,0.377,null,12,2017,4,2017,3,09,30,Fiscal_Data
388,2017-09-30,BANGLADESH,TAKA,BANGLADESH-TAKA,80.0,null,13,2017,4,2017,3,09,30,Fiscal_Data
389,2017-09-30,BARBADOS,DOLLAR,BARBADOS-DOLLAR,2.02,null,14,2017,4,2017,3,09,30,Fiscal_Data
390,2017-09-30,BELARUS,NEW RUBLE,BELARUS-NEW RUBLE,1.969,null,15,2017,4,2017,3,09,30,Fiscal_Data
391,2017-09-30,BELGIUM,EURO,BELGIUM-EURO,0.847,null,16,2017,4,2017,3,09,30,Fiscal_Data
392,2017-09-30,BELIZE,DOLLAR,BELIZE-DOLLAR,2.0,null,17,2017,4,2017,3,09,30,Fiscal_Data
393,2017-09-30,BENIN,CFA FRANC,BENIN-CFA FRANC,555.38,null,18,2017,4,2017,3,09,30,Fiscal_Data
394,2017-09-30,BERMUDA,DOLLAR,BERMUDA-DOLLAR,1.0,null,19,2017,4,2017,3,09,30,Fiscal_Data
395,2017-09-30,BOLIVIA,BOLIVIANO,BOLIVIA-BOLIVIANO,6.89,null,20,2017,4,2017,3,09,30,Fiscal_Data
396,2017-09-30,BOSNIA,HERCEGOVINA-MARKA,BOSNIA-HERCEGOVINA-MARKA,1.656,null,21,2017,4,2017,3,09,30,Fiscal_Data
397,2017-09-30,BOTSWANA,PULA,BOTSWANA-PULA,10.256,null,22,2017,4,2017,3,09,30,Fiscal_Data
398,2017-09-30,BRAZIL,REAL,BRAZIL-REAL,3.187,null,23,2017,4,2017,3,09,30,Fiscal_Data
399,2017-09-30,BRUNEI,DOLLAR,BRUNEI-DOLLAR,1.357,null,24,2017,4,2017,3,09,30,Fiscal_Data
400,2017-09-30,BULGARIA,LEV,BULGARIA-LEV,1.656,null,25,2017,4,2017,3,09,30,Fiscal_Data
401,2017-09-30,BURKINA FASO,CFA FRANC,BURKINA FASO-CFA FRANC,555.38,null,26,2017,4,2017,3,09,30,Fiscal_Data
402,2017-09-30,BURMA,MYANMAR-KYAT,BURMA-MYANMAR-KYAT,1360.0,null,27,2017,4,2017,3,09,30,Fiscal_Data
403,2017-09-30,BURUNDI,FRANC,BURUNDI-FRANC,1720.0,null,28,2017,4,2017,3,09,30,Fiscal_Data
404,2017-09-30,CAMBODIA (KHMER),RIEL,CAMBODIA (KHMER)-RIEL,4103.0,null,29,2017,4,2017,3,09,30,Fiscal_Data
405,2017-09-30,CAMEROON,CFA FRANC,CAMEROON-CFA FRANC,574.21,null,30,2017,4,2017,3,09,30,Fiscal_Data
406,2017-09-30,CANADA,DOLLAR,CANADA-DOLLAR,1.243,null,31,2017,4,2017,3,09,30,Fiscal_Data
407,2017-09-30,CAPE VERDE,ESCUDO,CAPE VERDE-ESCUDO,92.247,null,32,2017,4,2017,3,09,30,Fiscal_Data
